42,34
43,4
48,649
53,77
56,127
58,92
100,50
250,163
260,99
310,200
334,138
590,106
749,702
758,33
801,24
807,39
810,142
825,111
832,71
843,13
890,32
898,21
899,694
922,66
934,14
940,126
967,2675
969,859
974,55
995,769
996,362
1009,65
1018,161
1054,30
1073,28
1078,270
1080,15
1088,111
1102,225
1146,56
1150,118
1171,219
1179,120
1251,3034
1315,368
1389,89
1491,275
1702,326
1745,44
1000016,8
1000052,332
1000297,100
1000300,66
1000734,78
1000736,24
1000742,457
1000867,147
1000886,94
1000896,25
1000997,54
1001127,16
1001339,37
1001396,98
1001398,137
1001448,84
1001553,41
1001616,23
1001617,198
1001725,1
1001874,60
1001918,183
1001949,47
1001960,32
1002177,45
1002319,180
1002393,212
1002520,14
1002560,149
1002614,55
1002620,118
1002722,145
1002782,83
1002806,90
1002902,88
1002974,682
1002990,34
1003024,223
1003320,114
1003399,97
1003441,118
1003472,38
1003581,61
1003638,18
1003737,8
1003744,37
1003848,575
1004325,31
1004641,424
1004892,540
1005030,36
1005362,34
1006420,585
1006598,21
1006613,153
1006617,96
1006946,78
1006967,153
1008245,90
1008983,104
1009289,149
1009659,182
1010235,11
1010286,54
1011867,56
1012617,20
1013085,40
1013887,93
1014523,26
1014690,2
1014716,11
1015008,36
1015144,175
1015220,87
1015268,24
1015326,241
1015706,15
1016297,851
1016486,150
1016583,54
1016798,22
1017251,61
1018391,46
1018651,220
1018809,322
1018941,8
1018967,23
1018980,331
1019084,10
1019118,33
1019214,17
1019244,60
1019458,25
1019593,68
1019609,61
1019963,70
1020834,262
1021666,144
1021842,18
1021852,356
1021853,45
1021984,12
1022266,350
1022324,13
1023240,4
1023350,13
1026083,88
1026564,24
1026578,215
1026641,28
1026650,10
1027314,11
1028026,72
1028866,480
1029212,70
1029606,5
1029873,19
1029997,14
1030213,287
1030428,155
1030977,12
1031310,102
1031494,27
1033563,215
1033629,33
1036530,106
1037531,151
1042770,7
1045282,199
1050882,53
1052042,252
1052265,11
1054220,125
1056740,88
1057187,58
1057301,53
1059727,15
1061465,23
1062611,16
1079075,382
1089397,4
1090261,73
1090913,28
1093027,21
1094599,68
1095220,41
1104933,118
1110367,6
1114245,594
1114848,208
1127520,231
1128342,53
1129431,147
1145950,36
1151333,206
1159308,83
1183310,360
