42,51
43,14
48,749
53,73
56,179
58,131
100,61
250,47
260,112
310,152
334,141
590,113
749,998
758,28
801,17
807,50
810,106
825,114
832,36
843,22
890,21
898,18
899,637
922,81
934,12
940,105
967,3377
969,634
974,37
995,760
996,387
1009,55
1018,108
1054,32
1073,36
1078,334
1080,21
1088,134
1102,84
1146,63
1150,150
1171,211
1179,106
1251,2498
1315,73
1389,51
1491,242
1702,229
1745,46
1000016,12
1000052,302
1000297,115
1000300,108
1000734,104
1000736,32
1000742,360
1000867,193
1000886,67
1000896,15
1000997,51
1001127,26
1001339,49
1001396,56
1001398,152
1001448,74
1001553,48
1001616,29
1001617,228
1001725,3
1001874,77
1001918,225
1001949,63
1001960,40
1002177,87
1002319,207
1002393,30
1002520,72
1002560,61
1002614,49
1002620,46
1002722,148
1002782,144
1002806,28
1002902,81
1002974,690
1002990,44
1003024,67
1003320,113
1003399,137
1003441,174
1003472,65
1003581,104
1003638,19
1003737,15
1003744,23
1003848,365
1004325,32
1004641,134
1004892,62
1005030,26
1005362,109
1006420,338
1006598,25
1006613,165
1006617,132
1006946,126
1006967,69
1008245,118
1008983,92
1009289,256
1009659,148
1010235,40
1010286,77
1011867,96
1012617,20
1013085,49
1013887,32
1014523,32
1014690,9
1014716,42
1015008,41
1015144,82
1015220,389
1015268,27
1015326,173
1015706,26
1016297,960
1016486,189
1016583,44
1016798,15
1017251,70
1018391,74
1018651,227
1018809,232
1018941,4
1018967,24
1018980,376
1019084,2
1019118,77
1019214,12
1019244,57
1019458,25
1019593,116
1019609,68
1019963,63
1020834,332
1021666,241
1021842,11
1021852,793
1021853,57
1021984,40
1022266,353
1022324,4
1023240,9
1023350,44
1026083,13
1026564,44
1026578,167
1026641,16
1026650,13
1027314,1
1028026,61
1028866,321
1029212,103
1029606,14
1029873,61
1029997,31
1030213,52
1030428,194
1030977,49
1031310,108
1031494,57
1033563,371
1033629,94
1036530,162
1037531,154
1042770,4
1045282,155
1050882,32
1052042,51
1052265,18
1054220,157
1056740,74
1057187,38
1057301,58
1059727,13
1061465,43
1062611,48
1079075,142
1090261,37
1090913,16
1093027,30
1094599,106
1095220,56
1104933,211
1110367,11
1114245,567
1114848,700
1127520,62
1128342,50
1145950,947
1151333,21
1159308,1
