42,29
43,10
48,860
53,100
56,181
58,142
100,116
250,83
260,128
310,205
334,142
590,84
749,1093
758,43
801,270
807,57
810,94
825,124
832,18
843,30
890,29
898,23
899,732
922,62
934,18
940,133
967,4000
969,602
974,37
995,800
996,396
1009,45
1018,115
1054,32
1073,19
1078,225
1080,17
1088,100
1102,208
1146,69
1150,123
1171,202
1179,121
1251,2916
1315,131
1389,66
1491,282
1702,326
1745,55
1000016,7
1000052,273
1000297,117
1000300,123
1000734,81
1000736,30
1000742,311
1000867,170
1000886,83
1000896,23
1000997,58
1001127,28
1001339,41
1001396,90
1001398,140
1001448,98
1001553,55
1001616,36
1001617,238
1001874,120
1001918,199
1001949,68
1001960,33
1002177,97
1002319,152
1002393,31
1002520,44
1002560,77
1002614,71
1002620,74
1002722,160
1002782,120
1002806,22
1002902,97
1002974,661
1002990,41
1003024,129
1003320,111
1003399,79
1003441,133
1003472,65
1003581,101
1003638,49
1003737,4
1003744,31
1003848,702
1004325,35
1004641,387
1004892,263
1005030,48
1005362,82
1006420,366
1006598,45
1006613,186
1006617,84
1006946,112
1006967,121
1008245,138
1008983,71
1009289,206
1009659,167
1010235,24
1010286,71
1011867,155
1012617,18
1013085,53
1013887,63
1014523,26
1014690,9
1014716,39
1015008,20
1015144,104
1015220,331
1015268,10
1015326,1017
1015706,23
1016297,256
1016486,168
1016583,41
1016798,29
1017251,51
1018391,64
1018651,244
1018809,228
1018941,10
1018967,42
1018980,245
1019084,13
1019118,67
1019214,11
1019244,54
1019458,30
1019593,57
1019609,72
1019963,65
1020834,381
1021666,147
1021842,14
1021852,509
1021853,137
1021984,32
1022266,342
1022324,5
1023240,17
1023350,23
1026083,13
1026564,35
1026578,184
1026641,12
1026650,6
1027314,4
1028026,71
1028866,161
1029212,78
1029606,4
1029873,34
1029997,38
1030213,190
1030428,150
1030977,26
1031310,854
1031494,22
1033563,199
1033629,96
1036530,141
1037531,240
1042770,11
1045282,190
1050882,34
1052042,48
1052265,11
1054220,261
1056740,105
1057187,82
1057301,70
1059727,22
1061465,23
1062611,14
1079075,184
1089397,2
1090261,32
1090913,60
1093027,30
1094599,130
1095220,275
1104933,480
1110367,7
1114245,601
1114848,208
1127520,316
1128342,56
1129431,1
1145950,272
1151333,390
1159308,354
