42,40
43,11
48,939
53,72
56,169
58,126
100,101
250,177
260,120
310,236
334,219
590,116
749,899
758,38
801,11
807,75
810,102
825,148
832,151
843,35
890,31
898,22
899,815
922,67
934,55
940,164
967,4329
969,929
974,26
995,990
996,382
1009,80
1018,170
1054,30
1073,19
1078,244
1080,31
1088,87
1102,393
1146,88
1150,137
1171,245
1179,76
1251,3555
1315,187
1389,86
1491,294
1702,307
1745,46
1000016,8
1000052,328
1000297,123
1000300,94
1000734,114
1000736,39
1000742,311
1000867,253
1000886,67
1000896,22
1000997,73
1001127,33
1001339,58
1001396,109
1001398,466
1001448,72
1001553,45
1001616,46
1001617,267
1001874,85
1001918,207
1001949,71
1001960,25
1002177,76
1002319,186
1002393,234
1002520,28
1002560,176
1002614,128
1002620,199
1002722,155
1002782,199
1002806,79
1002902,78
1002974,1145
1002990,45
1003024,179
1003320,170
1003399,115
1003441,119
1003472,51
1003581,78
1003638,35
1003737,6
1003744,44
1003848,397
1004325,38
1004641,482
1004892,451
1005030,54
1005362,59
1006420,461
1006598,25
1006613,160
1006617,106
1006946,101
1006967,102
1008245,105
1008983,89
1009289,193
1009659,241
1010235,51
1010286,66
1011867,88
1012617,14
1013085,62
1013887,126
1014523,80
1014690,6
1014716,14
1015008,43
1015144,224
1015220,254
1015268,16
1015326,321
1015706,16
1016297,1351
1016486,116
1016583,58
1016798,17
1017251,67
1018391,88
1018651,247
1018809,364
1018941,8
1018967,20
1018980,310
1019084,9
1019118,63
1019214,11
1019244,78
1019458,26
1019593,59
1019609,57
1019963,49
1020834,389
1021666,151
1021842,11
1021852,507
1021853,64
1021984,17
1022266,281
1022324,13
1023240,18
1023350,12
1026083,2
1026564,34
1026578,181
1026641,8
1026650,20
1027314,11
1028026,68
1028866,921
1029212,90
1029606,2
1029873,42
1029997,31
1030213,200
1030428,209
1030977,29
1031310,122
1031494,33
1033563,128
1033629,97
1036530,163
1037531,209
1042770,6
1045282,116
1050882,43
1052042,6
1052265,21
1054220,145
1056740,87
1057187,106
1057301,60
1059727,18
1061465,20
1079075,947
1089397,1
1090261,26
1090913,41
1093027,19
1094599,113
1095220,75
1104933,296
1114245,632
1114848,99
1127520,590
1128342,56
1129431,320
1145950,653
1151333,345
1159308,290
1183310,764
