42,48
43,12
48,1015
53,89
56,171
58,161
100,68
250,98
260,152
310,193
334,147
590,126
749,1016
758,49
801,155
807,69
810,120
825,113
832,64
843,25
890,39
898,22
899,758
922,74
934,9
940,125
967,3493
969,553
974,42
995,883
996,416
1009,114
1018,159
1054,46
1073,26
1078,327
1080,26
1088,129
1102,234
1146,70
1150,116
1171,191
1179,95
1251,3359
1315,126
1389,79
1491,288
1702,255
1745,42
1000016,13
1000052,339
1000297,140
1000300,128
1000734,85
1000736,36
1000742,351
1000867,211
1000886,104
1000896,26
1000997,55
1001127,10
1001339,57
1001396,89
1001398,142
1001448,90
1001553,70
1001616,39
1001617,259
1001874,134
1001918,204
1001949,80
1001960,36
1002177,107
1002319,193
1002393,36
1002520,44
1002560,67
1002614,75
1002620,106
1002722,208
1002782,150
1002806,33
1002902,130
1002974,797
1002990,57
1003024,102
1003320,182
1003399,90
1003441,151
1003472,60
1003581,104
1003638,35
1003737,15
1003744,38
1003848,443
1004325,37
1004641,466
1004892,360
1005030,43
1005362,146
1006420,468
1006598,33
1006613,187
1006617,119
1006946,154
1006967,117
1008245,129
1008983,76
1009289,194
1009659,193
1010235,15
1010286,68
1011867,188
1012617,16
1013085,83
1013887,71
1014523,39
1014690,14
1014716,20
1015008,49
1015144,134
1015220,263
1015268,20
1015326,518
1015706,21
1016297,221
1016486,189
1016583,52
1016798,26
1017251,83
1018391,112
1018651,245
1018809,237
1018941,5
1018967,83
1018980,280
1019084,3
1019118,71
1019214,12
1019244,90
1019458,33
1019593,54
1019609,88
1019963,73
1020834,388
1021666,165
1021842,59
1021852,498
1021853,96
1021984,37
1022266,354
1022324,13
1023240,35
1023350,17
1026083,23
1026564,55
1026578,175
1026641,10
1026650,11
1027314,6
1028026,60
1028866,165
1029212,69
1029606,9
1029873,46
1029997,24
1030213,215
1030428,192
1030977,33
1031310,395
1031494,68
1033563,153
1033629,97
1036530,178
1037531,297
1042770,8
1045282,127
1050882,40
1052042,26
1052265,24
1054220,178
1056740,93
1057187,57
1057301,56
1059727,28
1061465,44
1062611,132
1079075,325
1089397,7
1090261,20
1090913,40
1093027,40
1094599,85
1095220,168
1104933,384
1110367,3
1114245,765
1114848,236
1127520,74
1128342,77
1145950,108
1151333,363
1159308,312
