42,47
43,17
48,982
53,127
56,147
58,151
100,132
250,83
260,112
310,173
334,214
590,124
749,1363
758,30
801,45
807,49
810,96
825,129
832,18
843,19
890,38
898,16
899,720
922,91
934,31
940,164
967,3260
969,706
974,44
995,1057
996,464
1009,54
1018,146
1054,47
1073,32
1078,355
1080,25
1088,111
1102,118
1146,94
1150,147
1171,240
1179,60
1251,2736
1315,127
1389,80
1491,267
1702,502
1745,51
1000016,14
1000052,386
1000297,168
1000300,181
1000734,124
1000736,43
1000742,401
1000867,218
1000886,118
1000896,19
1000997,78
1001127,15
1001339,66
1001396,129
1001398,193
1001448,117
1001553,79
1001616,49
1001617,265
1001725,4
1001874,102
1001918,270
1001949,98
1001960,47
1002177,143
1002319,224
1002393,23
1002520,61
1002560,72
1002614,90
1002620,114
1002722,215
1002782,171
1002806,39
1002902,94
1002974,809
1002990,54
1003024,71
1003320,236
1003399,152
1003441,211
1003472,62
1003581,110
1003638,30
1003737,9
1003744,29
1003848,867
1004325,38
1004641,114
1004892,59
1005030,34
1005362,94
1006420,417
1006598,43
1006613,219
1006617,164
1006946,170
1006967,147
1008245,165
1008983,107
1009289,122
1009659,166
1010235,33
1010286,74
1011867,109
1012617,21
1013085,52
1013887,58
1014523,42
1014690,13
1014716,37
1015008,74
1015144,94
1015220,721
1015268,23
1015326,145
1015706,29
1016297,605
1016486,296
1016583,57
1016798,26
1017251,110
1018391,85
1018651,331
1018809,334
1018941,7
1018967,50
1018980,424
1019084,16
1019118,94
1019214,18
1019244,121
1019458,28
1019593,347
1019609,93
1019963,41
1020834,371
1021666,222
1021842,12
1021852,271
1021853,70
1021984,116
1022266,318
1022324,5
1023240,34
1023350,43
1026083,51
1026564,65
1026578,125
1026641,33
1026650,22
1027314,2
1028026,53
1028866,406
1029212,100
1029606,4
1029873,97
1029997,31
1030213,219
1030428,253
1030977,65
1031310,113
1031494,50
1033563,214
1033629,94
1036530,217
1037531,299
1042770,7
1045282,70
1050882,36
1052042,123
1052265,14
1054220,158
1056740,65
1057187,51
1057301,48
1059727,29
1061465,32
1062611,9
1079075,236
1090261,56
1090913,89
1093027,51
1094599,129
1095220,90
1104933,217
1110367,9
1114245,803
1114848,454
1127520,118
1128342,75
1145950,534
1151333,59
1159308,2
