42,26
43,11
48,802
53,117
56,198
58,180
100,58
250,60
260,112
310,159
334,166
590,85
749,971
758,32
801,145
807,57
810,107
825,111
832,39
843,30
890,36
898,18
899,672
922,70
934,14
940,131
967,2930
969,631
974,68
995,886
996,490
1009,41
1018,153
1054,75
1073,21
1078,302
1080,30
1088,129
1102,116
1146,92
1150,107
1171,228
1179,88
1251,2526
1315,79
1389,60
1491,302
1702,285
1745,39
1000016,7
1000052,311
1000297,162
1000300,119
1000734,74
1000736,41
1000742,314
1000867,155
1000886,102
1000896,13
1000997,69
1001127,25
1001339,49
1001396,63
1001398,164
1001448,83
1001553,40
1001616,40
1001617,224
1001725,4
1001874,123
1001918,270
1001949,58
1001960,44
1002177,81
1002319,182
1002393,53
1002520,81
1002560,54
1002614,71
1002620,71
1002722,170
1002782,129
1002806,35
1002902,252
1002974,795
1002990,49
1003024,119
1003320,184
1003399,131
1003441,186
1003472,51
1003581,91
1003638,41
1003737,21
1003744,108
1003848,1081
1004325,27
1004641,263
1004892,83
1005030,34
1005362,64
1006420,370
1006598,92
1006613,180
1006617,147
1006946,111
1006967,94
1008245,131
1008983,87
1009289,187
1009659,159
1010235,30
1010286,93
1011867,69
1012617,21
1013085,58
1013887,49
1014523,73
1014690,13
1014716,46
1015008,35
1015144,87
1015220,257
1015268,21
1015326,154
1015706,29
1016297,346
1016486,225
1016583,50
1016798,14
1017251,88
1018391,76
1018651,256
1018809,214
1018941,4
1018967,46
1018980,497
1019084,10
1019118,81
1019214,11
1019244,118
1019458,34
1019593,81
1019609,53
1019963,85
1020834,352
1021666,173
1021842,13
1021852,800
1021853,137
1021984,111
1022266,293
1022324,9
1023240,26
1023350,25
1026083,15
1026564,39
1026578,155
1026641,41
1026650,18
1027314,3
1028026,52
1028866,394
1029212,96
1029606,33
1029873,60
1029997,19
1030213,151
1030428,229
1030977,32
1031310,128
1031494,83
1033563,299
1033629,95
1036530,155
1037531,418
1042770,4
1045282,113
1050882,52
1052042,59
1052265,23
1054220,118
1056740,90
1057187,223
1057301,53
1059727,15
1061465,29
1062611,12
1079075,114
1089397,1
1090261,41
1090913,55
1093027,35
1094599,58
1095220,57
1104933,744
1110367,5
1114245,522
1114848,288
1127520,25
1128342,52
1145950,1881
1151333,51
1159308,1
