42,43
43,6
48,871
53,98
56,190
58,114
100,64
250,149
260,133
310,196
334,142
590,70
749,1149
758,37
801,22
807,81
810,111
825,136
832,38
843,29
890,34
898,19
899,831
922,70
934,22
940,97
967,4245
969,679
974,57
995,922
996,402
1009,76
1018,159
1054,30
1073,36
1078,245
1080,27
1088,104
1102,335
1146,74
1150,135
1171,250
1179,84
1251,3506
1315,279
1389,105
1491,268
1702,352
1745,51
1000016,19
1000052,294
1000297,86
1000300,135
1000734,98
1000736,42
1000742,359
1000867,195
1000886,86
1000896,21
1000997,105
1001127,44
1001339,53
1001396,124
1001398,187
1001448,67
1001553,63
1001616,26
1001617,219
1001874,68
1001918,262
1001949,68
1001960,25
1002177,83
1002319,195
1002393,433
1002520,54
1002560,139
1002614,119
1002620,524
1002722,126
1002782,77
1002806,78
1002902,56
1002974,653
1002990,43
1003024,141
1003320,166
1003399,97
1003441,148
1003472,56
1003581,68
1003638,35
1003737,9
1003744,34
1003848,559
1004325,31
1004641,465
1004892,455
1005030,44
1005362,95
1006420,425
1006598,27
1006613,183
1006617,95
1006946,156
1006967,135
1008245,166
1008983,72
1009289,235
1009659,343
1010235,35
1010286,67
1011867,105
1012617,26
1013085,48
1013887,79
1014523,41
1014690,6
1014716,23
1015008,23
1015144,144
1015220,235
1015268,23
1015326,461
1015706,17
1016297,187
1016486,219
1016583,53
1016798,20
1017251,61
1018391,50
1018651,243
1018809,189
1018941,9
1018967,33
1018980,247
1019084,11
1019118,58
1019214,11
1019244,102
1019458,36
1019593,84
1019609,78
1019963,112
1020834,432
1021666,212
1021842,24
1021852,443
1021853,50
1021984,11
1022266,267
1022324,7
1023240,25
1023350,31
1026083,9
1026564,51
1026578,161
1026641,11
1026650,19
1027314,8
1028026,60
1028866,555
1029212,74
1029606,10
1029873,40
1029997,24
1030213,130
1030428,199
1030977,12
1031310,245
1031494,52
1033563,143
1033629,100
1036530,157
1037531,157
1042770,6
1045282,232
1050882,46
1052042,17
1052265,15
1054220,202
1056740,62
1057187,164
1057301,53
1059727,19
1061465,30
1062611,80
1079075,942
1090261,41
1090913,79
1093027,24
1094599,148
1095220,82
1104933,359
1110367,4
1114245,686
1114848,180
1127520,298
1128342,67
1129431,512
1145950,188
1151333,104
1159308,486
1183310,297
