42,31
43,15
48,957
53,113
56,158
58,172
100,188
250,62
260,109
310,199
334,147
590,105
749,1444
758,44
801,34
807,26
810,92
825,136
832,28
843,28
890,41
898,25
899,654
922,66
934,45
940,178
967,2929
969,775
974,48
995,1001
996,449
1009,43
1018,132
1054,36
1073,36
1078,343
1080,36
1088,173
1102,308
1146,86
1150,155
1171,287
1179,98
1251,2101
1315,64
1389,63
1491,257
1702,553
1745,38
1000016,6
1000052,378
1000297,177
1000300,99
1000734,101
1000736,36
1000742,425
1000867,284
1000886,118
1000896,16
1000997,80
1001127,14
1001339,45
1001396,92
1001398,175
1001448,90
1001553,101
1001616,51
1001617,206
1001725,2
1001874,138
1001918,281
1001949,59
1001960,58
1002177,124
1002319,185
1002393,37
1002520,120
1002560,73
1002614,76
1002620,151
1002722,178
1002782,135
1002806,31
1002902,36
1002974,644
1002990,52
1003024,101
1003320,259
1003399,131
1003441,170
1003472,46
1003581,84
1003638,52
1003737,17
1003744,28
1003848,324
1004325,42
1004641,76
1004892,50
1005030,30
1005362,104
1006420,457
1006598,49
1006613,217
1006617,107
1006946,105
1006967,133
1008245,131
1008983,83
1009289,147
1009659,141
1010235,22
1010286,77
1011867,92
1012617,33
1013085,75
1013887,44
1014523,107
1014690,24
1014716,46
1015008,37
1015144,90
1015220,437
1015268,38
1015326,142
1015706,29
1016297,937
1016486,245
1016583,50
1016798,39
1017251,79
1018391,118
1018651,308
1018809,354
1018941,8
1018967,43
1018980,357
1019084,15
1019118,101
1019214,42
1019244,136
1019458,43
1019593,158
1019609,85
1019963,51
1020834,379
1021666,248
1021842,3
1021852,269
1021853,101
1021984,81
1022266,316
1022324,7
1023240,22
1023350,26
1026083,26
1026564,73
1026578,140
1026641,43
1026650,13
1027314,3
1028026,85
1028866,160
1029212,60
1029606,19
1029873,49
1029997,16
1030213,277
1030428,263
1030977,23
1031310,87
1031494,60
1033563,222
1033629,89
1036530,272
1037531,338
1042770,10
1045282,90
1050882,36
1052042,553
1052265,11
1054220,168
1056740,56
1057187,36
1057301,45
1059727,19
1061465,25
1062611,16
1079075,99
1089397,4
1090261,6
1090913,143
1093027,40
1094599,132
1095220,359
1104933,179
1110367,2
1114245,695
1114848,856
1127520,82
1128342,68
1145950,584
1151333,96
1159308,1
