42,41
43,11
48,696
53,104
56,141
58,108
100,63
250,101
260,112
310,194
334,142
590,90
749,681
758,32
801,106
807,31
810,105
825,148
832,59
843,40
890,45
898,19
899,749
922,85
934,23
940,152
967,3424
969,608
974,34
995,896
996,353
1009,97
1018,153
1054,17
1073,30
1078,209
1080,26
1088,103
1102,308
1146,76
1150,122
1171,310
1179,73
1251,3023
1315,148
1389,118
1491,230
1702,341
1745,51
1000016,13
1000052,341
1000297,117
1000300,103
1000734,102
1000736,20
1000742,338
1000867,235
1000886,78
1000896,11
1000997,81
1001127,26
1001339,52
1001396,117
1001398,127
1001448,77
1001553,58
1001616,32
1001617,219
1001874,87
1001918,248
1001949,66
1001960,26
1002177,65
1002319,165
1002393,452
1002520,42
1002560,117
1002614,102
1002620,239
1002722,106
1002782,110
1002806,60
1002902,57
1002974,634
1002990,32
1003024,152
1003320,169
1003399,99
1003441,137
1003472,46
1003581,77
1003638,54
1003737,13
1003744,26
1003848,334
1004325,25
1004641,417
1004892,374
1005030,35
1005362,96
1006420,434
1006598,54
1006613,170
1006617,80
1006946,123
1006967,137
1008245,102
1008983,74
1009289,217
1009659,179
1010235,38
1010286,70
1011867,78
1012617,22
1013085,37
1013887,77
1014523,47
1014690,9
1014716,21
1015008,49
1015144,173
1015220,262
1015268,8
1015326,372
1015706,19
1016297,591
1016486,205
1016583,67
1016798,25
1017251,89
1018391,65
1018651,241
1018809,268
1018941,4
1018967,25
1018980,283
1019084,12
1019118,48
1019214,15
1019244,61
1019458,31
1019593,65
1019609,76
1019963,76
1020834,365
1021666,203
1021842,11
1021852,405
1021853,63
1021984,68
1022266,354
1022324,6
1023240,16
1023350,26
1026083,20
1026564,42
1026578,223
1026641,13
1026650,15
1027314,10
1028026,56
1028866,313
1029212,89
1029606,7
1029873,36
1029997,18
1030213,72
1030428,241
1030977,29
1031310,266
1031494,43
1033563,121
1033629,40
1036530,165
1037531,105
1042770,11
1045282,256
1050882,62
1052042,27
1052265,4
1054220,165
1056740,87
1057187,197
1057301,58
1059727,20
1061465,26
1062611,210
1079075,854
1089397,3
1090261,137
1090913,67
1093027,25
1094599,106
1095220,109
1104933,599
1114245,614
1114848,416
1127520,708
1128342,55
1129431,903
1145950,157
1151333,136
1159308,539
1183310,324
