42,31
43,15
48,658
53,104
56,149
58,106
100,66
250,181
260,91
310,209
334,177
590,76
749,835
758,33
801,26
807,62
810,155
825,155
832,112
843,26
890,38
898,25
899,716
922,65
934,27
940,105
967,3351
969,894
974,39
995,837
996,341
1009,83
1018,195
1054,27
1073,24
1078,285
1080,23
1088,76
1102,301
1146,66
1150,131
1171,324
1179,58
1251,3103
1315,640
1389,96
1491,334
1702,330
1745,48
1000016,8
1000052,350
1000297,116
1000300,83
1000734,90
1000736,28
1000742,430
1000867,198
1000886,75
1000896,20
1000997,54
1001127,29
1001339,78
1001396,72
1001398,335
1001448,90
1001553,52
1001616,43
1001617,259
1001874,112
1001918,199
1001949,58
1001960,18
1002177,63
1002319,158
1002393,220
1002520,34
1002560,117
1002614,97
1002620,151
1002722,223
1002782,84
1002806,64
1002902,54
1002974,819
1002990,34
1003024,159
1003320,210
1003399,127
1003441,144
1003472,49
1003581,56
1003638,45
1003737,4
1003744,25
1003848,501
1004325,23
1004641,442
1004892,633
1005030,41
1005362,99
1006420,419
1006598,28
1006613,164
1006617,98
1006946,118
1006967,163
1008245,93
1008983,68
1009289,171
1009659,268
1010235,20
1010286,70
1011867,100
1012617,20
1013085,38
1013887,73
1014523,26
1014690,7
1014716,14
1015008,29
1015144,195
1015220,177
1015268,14
1015326,297
1015706,17
1016297,665
1016486,188
1016583,72
1016798,31
1017251,71
1018391,41
1018651,245
1018809,172
1018941,5
1018967,35
1018980,342
1019084,12
1019118,60
1019214,5
1019244,38
1019458,35
1019593,96
1019609,66
1019963,56
1020834,385
1021666,142
1021842,16
1021852,429
1021853,43
1021984,11
1022266,356
1022324,7
1023240,14
1023350,25
1026083,4
1026564,36
1026578,202
1026641,8
1026650,13
1027314,16
1028026,68
1028866,390
1029212,85
1029606,6
1029873,50
1029997,14
1030213,79
1030428,209
1030977,28
1031310,161
1031494,38
1033563,168
1033629,66
1036530,161
1037531,173
1042770,6
1045282,235
1050882,38
1052042,977
1052265,43
1054220,147
1056740,98
1057187,65
1057301,41
1059727,29
1061465,17
1062611,12
1079075,483
1089397,1
1090261,95
1090913,40
1093027,17
1094599,150
1095220,138
1104933,152
1110367,2
1114245,572
1114848,43
1127520,120
1128342,56
1129431,703
1145950,377
1151333,158
1159308,239
1183310,155
