42,31
43,10
48,748
53,96
56,182
58,100
100,142
250,146
260,124
310,218
334,189
590,98
749,860
758,37
801,7
807,65
810,135
825,137
832,107
843,19
890,38
898,11
899,773
922,57
934,32
940,104
967,3629
969,918
974,38
995,814
996,409
1009,73
1018,219
1054,39
1073,32
1078,240
1080,23
1088,122
1102,290
1146,62
1150,104
1171,286
1179,84
1251,3221
1315,220
1389,60
1491,253
1702,342
1745,57
1000016,7
1000052,352
1000297,89
1000300,124
1000734,87
1000736,39
1000742,352
1000867,179
1000886,64
1000896,16
1000997,39
1001127,34
1001339,56
1001396,99
1001398,294
1001448,69
1001553,59
1001616,22
1001617,259
1001874,95
1001918,194
1001949,68
1001960,19
1002177,57
1002319,206
1002393,243
1002520,27
1002560,134
1002614,98
1002620,102
1002722,202
1002782,104
1002806,71
1002902,55
1002974,968
1002990,37
1003024,189
1003320,170
1003399,121
1003441,168
1003472,36
1003581,88
1003638,40
1003737,10
1003744,27
1003848,579
1004325,21
1004641,451
1004892,495
1005030,36
1005362,92
1006420,435
1006598,24
1006613,191
1006617,88
1006946,121
1006967,121
1008245,79
1008983,93
1009289,209
1009659,317
1010235,35
1010286,91
1011867,81
1012617,19
1013085,43
1013887,70
1014523,35
1014690,18
1014716,15
1015008,20
1015144,210
1015220,326
1015268,11
1015326,308
1015706,11
1016297,1231
1016486,193
1016583,50
1016798,30
1017251,95
1018391,71
1018651,234
1018809,319
1018941,10
1018967,24
1018980,356
1019084,18
1019118,48
1019214,13
1019244,46
1019458,39
1019593,88
1019609,75
1019963,79
1020834,394
1021666,178
1021842,14
1021852,479
1021853,64
1021984,27
1022266,271
1022324,8
1023240,12
1023350,26
1026083,10
1026564,34
1026578,225
1026641,10
1026650,13
1027314,2
1028026,71
1028866,465
1029212,92
1029606,4
1029873,51
1029997,18
1030213,88
1030428,203
1030977,23
1031310,157
1031494,39
1033563,113
1033629,89
1036530,140
1037531,284
1042770,9
1045282,143
1050882,40
1052042,549
1052265,33
1054220,143
1056740,97
1057187,67
1057301,40
1059727,23
1061465,24
1062611,34
1079075,438
1089397,1
1090261,81
1090913,23
1093027,19
1094599,132
1095220,89
1104933,360
1110367,4
1114245,638
1114848,117
1127520,331
1128342,62
1129431,541
1145950,799
1151333,275
1159308,131
1183310,344
