42,53
43,8
48,680
53,91
56,156
58,111
100,81
250,162
260,94
310,203
334,148
590,104
749,709
758,38
801,37
807,39
810,126
825,120
832,98
843,25
890,36
898,23
899,765
922,70
934,23
940,111
967,2857
969,842
974,41
995,833
996,332
1009,70
1018,154
1054,26
1073,38
1078,281
1080,15
1088,127
1102,284
1146,64
1150,111
1171,192
1179,112
1251,2874
1315,302
1389,103
1491,241
1702,302
1745,28
1000016,12
1000052,344
1000297,88
1000300,43
1000734,111
1000736,23
1000742,386
1000867,184
1000886,66
1000896,30
1000997,35
1001127,22
1001339,28
1001396,80
1001398,149
1001448,82
1001553,33
1001616,28
1001617,211
1001725,1
1001874,69
1001918,196
1001949,45
1001960,30
1002177,64
1002319,197
1002393,241
1002520,27
1002560,136
1002614,64
1002620,79
1002722,212
1002782,102
1002806,62
1002902,28
1002974,885
1002990,27
1003024,158
1003320,194
1003399,88
1003441,140
1003472,37
1003581,60
1003638,55
1003737,22
1003744,28
1003848,562
1004325,27
1004641,435
1004892,491
1005030,30
1005362,79
1006420,472
1006598,44
1006613,138
1006617,109
1006946,90
1006967,162
1008245,91
1008983,71
1009289,188
1009659,238
1010235,9
1010286,89
1011867,58
1012617,15
1013085,111
1013887,74
1014523,38
1014690,9
1014716,39
1015008,23
1015144,174
1015220,94
1015268,10
1015326,232
1015706,8
1016297,555
1016486,180
1016583,60
1016798,17
1017251,58
1018391,46
1018651,224
1018809,338
1018941,8
1018967,24
1018980,313
1019084,11
1019118,46
1019214,13
1019244,41
1019458,23
1019593,66
1019609,59
1019963,45
1020834,271
1021666,115
1021842,11
1021852,398
1021853,75
1021984,11
1022266,250
1022324,9
1023240,15
1023350,17
1026083,3
1026564,20
1026578,236
1026641,34
1026650,6
1027314,5
1028026,57
1028866,886
1029212,77
1029606,16
1029873,20
1029997,17
1030213,278
1030428,178
1030977,13
1031310,163
1031494,19
1033563,228
1033629,35
1036530,108
1037531,314
1042770,6
1045282,286
1050882,44
1052042,227
1052265,20
1054220,146
1056740,95
1057187,51
1057301,35
1059727,23
1061465,19
1062611,32
1079075,610
1090261,17
1090913,41
1093027,28
1094599,107
1095220,44
1104933,189
1110367,2
1114245,638
1114848,85
1127520,415
1128342,41
1129431,215
1145950,74
1151333,76
1159308,39
1183310,570
